Company,Order Plant,Release Plant,Site Name,Region,OrderDate,OrderType,OrderNum,OrderLine,OrderRelNum,CustID,Name,CreditHold,PartNum,SellingReqQty,PackNum,ShipDate,TripNum,Nopol,Driver,ShipToNum,ShipToName,ShipToCity,Plant Coordinate,Cust. Coordinate,Distance KM,NP LL,NP SiteID,NP Site,Distance KM Nearest,NP Gap,EntryPerson,Created User,Status,Status SCM
SGI,SGI017,SGI017,Malang,Jawa,04/07/2025,SO,502298,1,1,383457,PD Haryanti Nurdiyanti,No Hold,CYOXGFMR0175266,84,874372,10/07/2025,SGI017-372227,AB 6959 YZ,Eva Yolanda,,,,"-7.9797, 112.6304","-2.859936, 116.384028",704.668293,"-1.758767, 118.581491",SGI005,Palangkaraya,272.830119,431.838174,Pranata,EMP100010,Shipped,6. Shipped
SIG,SIG013,SIG013,Surabaya,Jawa,27/01/2025,TO,502299,1,1,770870,Perum Prasasta (Persero) Tbk,Credit Hold,CYOXGFMR0606193,25,906896,04/02/2025,SIG013-338412,L 1936 XY,drg. Ciaobella Yuniar,,,,"-7.2504, 112.7688","-8.258799, 107.000791",649.959723,"-5.283531, 114.524337",SIG010,Denpasar,898.043946,-248.084223,Harto,EMP100013,Open Order,1. Open Order
SGI,SGI020,SGI020,Manado,Sulawesi,08/07/2025,SO,502300,1,1,270759,CV Prasetya Tbk,No Hold,CYOXGFMR0171080,35,270329,11/07/2025,SGI020-862066,L 3770 ZZ,Gabriella Pangestu,6,PT Zulkarnain,Kendari,"1.4748, 124.8421","-3.9766, 122.5151",657.928524,"-7.963467, 110.008137",SGI001,Bekasi,1457.101662,-799.173138,Ayu,EMP100008,Order Released,3. Order Released
SGI,SGI007,SGI007,Depok,Jawa,07/04/2025,SO,502301,1,1,194078,Perum Simbolon Widiastuti,No Hold,CYOXGFMR0840754,9,449106,16/04/2025,SGI007-288814,AB 3429 YZ,Jarwadi Natsir,,,,"-6.4025, 106.7942","-4.820901, 110.347961",431.769687,"-0.59267, 119.456991",SGI020,Pekanbaru,1114.720608,-682.950921,Gandewa,EMP100000,Allocated,4. Allocated
SIG,SIG015,SIG015,Gorontalo,Sulawesi,03/11/2025,TO,502302,1,1,827199,PT Situmorang Mahendra,Aging Hold,CYOXGFMR0317865,99,735453,10/11/2025,SIG015-715087,AB 6055 XY,"Labuh Marbun, S.Pd",3,PT Natsir Salahudin,Surabaya,"0.5372, 123.0615","-7.2504, 112.7688",1432.658685,"-7.086031, 115.553409",SIG001,Makassar,309.629616,1123.029069,Banara,EMP100005,Order Closed - Not Shipped,7. Closed
SIG,SIG010,SIG010,Balikpapan,Kalimantan,02/04/2025,TO,502303,1,1,425005,PT Sudiati (Persero) Tbk,No Hold,CYOXGFMR0497804,89,873991,03/04/2025,SIG010-112496,L 2820 ZZ,Raina Pranowo,,,,"-1.2654, 116.8312","-8.493171, 115.013494",827.264574,"-2.51937, 118.541801",SIG005,Banjarmasin,770.113227,57.151347,Mitra,EMP100003,Shipped,6. Shipped
SIG,SIG011,SIG011,Jambi,Sumatra,07/01/2025,SO,502304,1,1,200333,Perum Saefullah,Credit Hold,CYOXGFMR0895596,94,557969,12/01/2025,SIG011-422000,AB 5212 XY,Saadat Palastri,,,,"-1.4852, 102.4381","-3.049747, 106.455177",478.520889,"-3.761233, 116.10273",SIG015,Kendari,1073.786583,-595.265694,Wage,EMP100007,Shipped,6. Shipped
SIG,SIG016,SIG016,Banjarmasin,Kalimantan,19/02/2025,TO,502305,1,1,818104,PT Latupono,Aging Hold,CYOXGFMR0034655,20,634860,25/02/2025,SIG016-946441,B 3135 ZZ,Abyasa Hutapea,,,,"-3.3201, 114.5908","-5.743725, 106.565065",930.590367,"-1.472138, 108.340882",SIG020,Bekasi,513.487221,417.103146,Daliono,EMP100011,Order Closed - Not Shipped,7. Closed
SGI,SGI008,SGI008,Jambi,Sumatra,29/03/2025,TO,502306,1,1,752267,PT Sihombing (Persero) Tbk,Credit Hold,CYOXGFMR0995452,86,773862,06/04/2025,SGI008-387337,D 9060 XY,Icha Marpaung,,,,"-1.4852, 102.4381","-3.186308, 117.917502",1728.557823,"-5.534758, 119.710588",SGI018,Malang,327.974031,1400.583792,Endra,EMP100004,Order Closed - Not Shipped,7. Closed
SGI,SGI019,SGI019,Surabaya,Jawa,14/01/2025,SO,502307,1,1,129391,Perum Rahimah Pradipta (Persero) Tbk,Credit Hold,CYOXGFMR0207739,45,529176,20/01/2025,SGI019-109365,AB 8968 YZ,Panca Pradipta,,,,"-7.2504, 112.7688","-1.894184, 118.24547",850.313391,"-2.16768, 118.321884",SGI016,Palu,31.52067,818.792721,Daliono,EMP100011,Allocated,4. Allocated
SIG,SIG014,SIG014,Tangerang,Jawa,24/05/2025,TO,502308,1,1,766501,Perum Astuti,No Hold,CYOXGFMR0548395,86,316620,31/05/2025,SIG014-128779,B 1548 YZ,Prabu Suryono,,,,"-6.1702, 106.6415","-4.083112, 108.820868",334.947606,"-3.221093, 109.408544",SIG020,Palangkaraya,115.804413,219.143193,Gandewa,EMP100000,Allocated,4. Allocated
SGI,SGI020,SGI020,Balikpapan,Kalimantan,27/07/2025,SO,502309,1,1,850217,Perum Purwanti (Persero) Tbk,Credit Hold,CYOXGFMR0668507,38,785566,30/07/2025,SGI020-376014,D 5283 YZ,Ophelia Susanti,,,,"-1.2654, 116.8312","-2.474415, 119.541514",329.419806,"-7.962261, 114.065868",SGI008,Jambi,860.512404,-531.092598,Irnanto,EMP100006,Ready to Deliver,5. Ready to Deliver
SIG,SIG018,SIG018,Bandar Lampung,Sumatra,02/07/2025,SO,502310,1,1,691754,CV Setiawan,Credit Hold,CYOXGFMR0387943,77,641574,08/07/2025,SIG018-336077,AB 1534 XY,Empluk Widiastuti,9,PT Pradana Maryadi (Persero) Tbk,Makassar,"-5.3971, 105.2668","-5.1477, 119.4327",1572.658545,"-8.16527, 114.199333",SIG012,Kupang,670.552665,902.10588,Banara,EMP100005,Shipped,6. Shipped
SGI,SGI014,SGI014,Padang,Sumatra,09/04/2025,TO,502311,1,1,336928,UD Thamrin Iswahyudi,Aging Hold,CYOXGFMR0413773,96,882264,15/04/2025,SGI014-871187,L 4827 XY,Asmuni Sihombing,2,CV Waluyo,Denpasar,"-0.9471, 100.4172","-8.65, 115.2167",1851.93732,"-2.118768, 112.670547",SGI012,Manado,778.108335,1073.828985,Ayu,EMP100008,Shipped,6. Shipped
SGI,SGI003,SGI003,Semarang,Jawa,22/04/2025,SO,502312,1,1,768196,PT Sihotang Tbk,Aging Hold,CYOXGFMR0504274,68,794968,01/05/2025,SGI003-644011,L 8016 XY,Jagaraga Mulyani,,,,"-6.9667, 110.4167","-0.134533, 119.03856",1221.075591,"-2.754047, 113.519527",SGI002,Jambi,678.114429,542.961162,Daliono,EMP100011,Open Order,1. Open Order
SGI,SGI003,SGI003,Bandung,Jawa,20/07/2025,SO,502313,1,1,618480,PT Uyainah Usada (Persero) Tbk,No Hold,CYOXGFMR0479237,46,600848,29/07/2025,SGI003-755559,D 4464 YZ,"dr. Clara Jailani, S.Gz",1,CV Wibisono Novitasari,Padang,"-6.9175, 107.6191","-0.9471, 100.4172",1038.38724,"-6.566095, 118.689369",SGI010,Palangkaraya,2121.945153,-1083.557913,Irnanto,EMP100006,Shipped,6. Shipped
SIG,SIG004,SIG004,Medan,Sumatra,10/10/2025,SO,502314,1,1,512291,PT Usada,Aging Hold,CYOXGFMR0476960,9,877521,13/10/2025,SIG004-461199,D 7242 ZZ,"H. Pranata Hakim, S.Psi",5,PD Firgantoro,Bandung,"3.5952, 98.6722","-6.9175, 107.6191",1532.298168,"0.523358, 107.926763",SIG010,Pekanbaru,826.640976,705.657192,Ayu,EMP100008,Open Order,1. Open Order
SGI,SGI018,SGI018,Surabaya,Jawa,14/10/2025,SO,502315,1,1,735513,Perum Firmansyah Halim,Aging Hold,CYOXGFMR0536431,83,507507,20/10/2025,SGI018-202525,D 5315 YZ,Lamar Waskita,8,CV Rahmawati Pertiwi,Kupang,"-7.2504, 112.7688","-10.1772, 123.607",1246.13373,"-3.396505, 116.530012",SGI013,Manado,1087.922211,158.211519,Endra,EMP100004,Shipped,6. Shipped
SGI,SGI002,SGI002,Malang,Jawa,26/02/2025,SO,502316,1,1,818807,CV Hidayat,No Hold,CYOXGFMR0561604,28,559464,05/03/2025,SGI002-644422,L 8399 ZZ,Bakiman Winarsih,1,Perum Nababan Sihombing Tbk,Semarang,"-7.9797, 112.6304","-6.9667, 110.4167",270.225948,"-3.207005, 111.557566",SGI018,Manado,436.11678,-165.890832,Wage,EMP100007,Allocated,4. Allocated
SGI,SGI020,SGI020,Mataram,Bali & Nusa Tenggara,06/02/2025,SO,502317,1,1,492425,PD Yuniar Astuti (Persero) Tbk,No Hold,CYOXGFMR0650820,6,930647,12/02/2025,SGI020-632608,AB 6443 YZ,"Kemal Siregar, S.Kom",3,UD Waluyo,Pontianak,"-8.5833, 116.1167","0.0263, 109.3425",1216.020096,"0.163444, 119.596099",SGI013,Depok,1138.251276,77.76882,Harto,EMP100013,Open Order,1. Open Order
SIG,SIG008,SIG008,Balikpapan,Kalimantan,25/11/2025,TO,502318,1,1,990017,PT Pangestu Tbk,No Hold,CYOXGFMR0314805,10,908667,04/12/2025,SIG008-858282,AB 6960 ZZ,Ivan Wijayanti,3,CV Sudiati Purnawati Tbk,Tangerang,"-1.2654, 116.8312","-6.1702, 106.6415",1255.267476,"-4.460816, 111.481698",SIG009,Bandung,569.782647,685.484829,Irnanto,EMP100006,Order Released,3. Order Released
SIG,SIG009,SIG009,Depok,Jawa,02/11/2025,SO,502319,1,1,520541,CV Saragih,Credit Hold,CYOXGFMR0811096,78,752353,05/11/2025,SIG009-485148,D 4099 XY,Lasmanto Prastuti,,,,"-6.4025, 106.7942","0.783651, 119.528724",1623.064755,"-8.174662, 110.755974",SIG010,Medan,1391.766951,231.297804,Banara,EMP100005,Shipped,6. Shipped
SIG,SIG018,SIG018,Balikpapan,Kalimantan,19/06/2025,SO,502320,1,1,156535,Perum Tamba,No Hold,CYOXGFMR0674819,28,460307,24/06/2025,SIG018-404396,AB 8167 XY,Samiah Pranowo,9,UD Wijayanti Nasyiah,Palu,"-1.2654, 116.8312","-0.8917, 119.8707",339.924957,"-0.640456, 119.865541",SIG008,Yogyakarta,27.893967,312.03099,Daliono,EMP100011,Ready to Deliver,5. Ready to Deliver
SGI,SGI005,SGI005,Mataram,Bali & Nusa Tenggara,05/11/2025,SO,502321,1,1,704367,CV Napitupulu,No Hold,CYOXGFMR0412776,14,868637,07/11/2025,SGI005-949875,AB 6238 XY,Endah Megantara,3,UD Sitorus Prakasa,Yogyakarta,"-8.5833, 116.1167","-7.7956, 110.3695",643.903119,"0.418995, 109.916583",SGI019,Kupang,913.204881,-269.301762,Aisyah,EMP100002,Shipped,6. Shipped
SGI,SGI010,SGI010,Kupang,Bali & Nusa Tenggara,05/03/2025,TO,502322,1,1,324293,PT Saputra Natsir,Aging Hold,CYOXGFMR0359163,84,117748,12/03/2025,SGI010-684720,L 7332 ZZ,Ella Ardianto,,,,"-10.1772, 123.607","-2.788407, 110.351246",1684.529784,"-4.477767, 119.752772",SGI006,Pontianak,1060.283211,624.246573,Daliono,EMP100011,Ready to Deliver,5. Ready to Deliver
SIG,SIG006,SIG006,Padang,Sumatra,25/12/2025,SO,502323,1,1,702319,CV Kusumo,No Hold,CYOXGFMR0866627,30,794037,26/12/2025,SIG006-716944,D 4789 YZ,Warta Melani,,,,"-0.9471, 100.4172","-1.488292, 118.768596",2037.890514,"-6.760795, 111.445833",SIG020,Padang,1001.599842,1036.290672,Harto,EMP100013,Shipped,6. Shipped
SGI,SGI019,SGI019,Mataram,Bali & Nusa Tenggara,07/01/2025,SO,502324,1,1,942991,Perum Maheswara Fujiati Tbk,No Hold,CYOXGFMR0627976,9,402750,13/01/2025,SGI019-246574,D 6793 XY,Cemani Kuswandari,8,PT Anggriawan Nababan,Balikpapan,"-8.5833, 116.1167","-1.2654, 116.8312",816.149478,"1.186487, 113.260199",SGI016,Gorontalo,480.82092,335.328558,Aisyah,EMP100002,Open Order,1. Open Order
SGI,SGI002,SGI002,Palu,Sulawesi,12/02/2025,SO,502325,1,1,743804,PT Wastuti,Credit Hold,CYOXGFMR0851576,95,600987,17/02/2025,SGI002-117813,B 8224 YZ,Dt. Daliono Permata,2,Perum Wasita (Persero) Tbk,Kendari,"-0.8917, 119.8707","-3.9766, 122.5151",451.013313,"-7.603951, 118.936308",SGI006,Surabaya,565.614708,-114.601395,Gandewa,EMP100000,Allocated,4. Allocated
SIG,SIG018,SIG018,Padang,Sumatra,24/02/2025,TO,502326,1,1,279281,PD Mandasari (Persero) Tbk,Aging Hold,CYOXGFMR0818921,93,906069,03/03/2025,SIG018-727044,AB 7182 YZ,Cakrawangsa Utama,4,CV Hasanah Lailasari (Persero) Tbk,Medan,"-0.9471, 100.4172","3.5952, 98.6722",540.121005,"-5.227766, 116.08146",SIG001,Kupang,2166.426183,-1626.305178,Cahyo,EMP100014,Open Order,1. Open Order
SIG,SIG003,SIG003,Balikpapan,Kalimantan,24/12/2025,SO,502327,1,1,696348,UD Mahendra Hasanah,Aging Hold,CYOXGFMR0087285,44,571346,26/12/2025,SIG003-484497,B 6099 YZ,Ayu Wacana,,,,"-1.2654, 116.8312","-0.053913, 115.706349",183.502536,"-6.647942, 109.561194",SIG010,Bandung,1000.504494,-817.001958,Mitra,EMP100003,Ready to Deliver,5. Ready to Deliver
SIG,SIG002,SIG002,Tangerang,Jawa,17/12/2025,TO,502328,1,1,877136,Perum Purwanti Hidayanto,Credit Hold,CYOXGFMR0433908,12,663293,27/12/2025,SIG002-611803,L 8425 ZZ,Restu Setiawan,4,PD Laksmiwati Siregar (Persero) Tbk,Samarinda,"-6.1702, 106.6415","-0.5022, 117.1536",1325.6508,"-2.15717, 106.514408",SIG011,Medan,1195.152651,130.498149,Endra,EMP100004,Ready to Deliver,5. Ready to Deliver
SGI,SGI018,SGI018,Kupang,Bali & Nusa Tenggara,03/02/2025,SO,502329,1,1,332734,PT Usada Nainggolan (Persero) Tbk,Credit Hold,CYOXGFMR0175655,33,481582,10/02/2025,SGI018-346553,B 3541 ZZ,Jinawi Samosir,10,PT Saputra Tbk,Yogyakarta,"-10.1772, 123.607","-7.7956, 110.3695",1492.953774,"0.788368, 112.119344",SGI011,Bekasi,972.416166,520.537608,Irnanto,EMP100006,Order Closed - Not Shipped,7. Closed
SIG,SIG015,SIG015,Semarang,Jawa,14/06/2025,SO,502330,1,1,874702,PT Usamah (Persero) Tbk,No Hold,CYOXGFMR0597479,31,797552,19/06/2025,SIG015-363056,D 8222 ZZ,Jarwadi Susanti,,,,"-6.9667, 110.4167","-5.624426, 109.062966",211.608513,"-5.450042, 113.542783",SIG019,Bekasi,497.63631,-286.027797,Endra,EMP100004,Ready to Deliver,5. Ready to Deliver
SIG,SIG006,SIG006,Surabaya,Jawa,02/10/2025,TO,502331,1,1,862415,PT Laksmiwati (Persero) Tbk,Credit Hold,CYOXGFMR0120097,40,968380,10/10/2025,SIG006-893769,D 7405 ZZ,Halima Santoso,3,CV Kuswandari Puspasari,Kupang,"-7.2504, 112.7688","-10.1772, 123.607",1246.13373,"-5.423767, 118.716766",SIG018,Palembang,756.996468,489.137262,Pranata,EMP100010,Shipped,6. Shipped
SGI,SGI012,SGI012,Pekanbaru,Sumatra,01/01/2025,SO,502332,1,1,931215,Perum Winarno Kuswandari,Credit Hold,CYOXGFMR0593919,3,485026,07/01/2025,SGI012-253999,L 5148 XY,"Unjani Prabowo, M.TI.",1,Perum Adriansyah Haryanto,Palangkaraya,"0.5071, 101.4478","-2.2096, 113.9145",1416.279414,"-7.024942, 116.269404",SGI010,Makassar,594.996186,821.283228,Aisyah,EMP100002,Shipped,6. Shipped
SIG,SIG014,SIG014,Mataram,Bali & Nusa Tenggara,01/01/2025,SO,502333,1,1,985150,PT Dongoran Tbk,Credit Hold,CYOXGFMR0409751,45,672996,03/01/2025,SIG014-847762,B 4117 XY,Nurul Manullang,,,,"-8.5833, 116.1167","-2.425376, 107.867711",1142.630781,"-3.772961, 115.86188",SIG020,Mataram,899.872005,242.758776,Wage,EMP100007,Order Released,3. Order Released
SIG,SIG004,SIG004,Mataram,Bali & Nusa Tenggara,23/01/2025,TO,502334,1,1,882215,PD Saptono,Credit Hold,CYOXGFMR0767134,79,934479,27/01/2025,SIG004-843504,B 2971 YZ,Mahdi Winarsih,4,CV Rahayu Yulianti (Persero) Tbk,Depok,"-8.5833, 116.1167","-6.4025, 106.7942",1062.733869,"-8.410192, 112.512327",SIG004,Makassar,672.698517,390.035352,Cahyo,EMP100014,Shipped,6. Shipped
SGI,SGI014,SGI014,Palu,Sulawesi,07/04/2025,SO,502335,1,1,902531,CV Mansur,Aging Hold,CYOXGFMR0565856,96,931621,09/04/2025,SGI014-879823,AB 2529 XY,"Radika Pertiwi, M.Kom.",4,UD Pangestu,Semarang,"-0.8917, 119.8707","-6.9667, 110.4167",1247.374044,"-1.413319, 119.105036",SGI019,Palembang,1144.577499,102.796545,Banara,EMP100005,Shipped,6. Shipped
SIG,SIG012,SIG012,Palangkaraya,Kalimantan,20/03/2025,TO,502336,1,1,478405,PT Jailani,Credit Hold,CYOXGFMR0876131,63,228340,25/03/2025,SIG012-230422,AB 1021 ZZ,Hamima Mardhiyah,,,,"-2.2096, 113.9145","1.455185, 107.968772",775.272285,"-5.582018, 110.749185",SIG017,Malang,839.888826,-64.616541,Lukman,EMP100001,Shipped,6. Shipped
SIG,SIG006,SIG006,Denpasar,Bali & Nusa Tenggara,26/05/2025,TO,502337,1,1,178507,CV Budiman Tbk,Aging Hold,CYOXGFMR0355298,80,880811,01/06/2025,SIG006-857965,L 5261 XY,Galiono Hastuti,5,Perum Simbolon (Persero) Tbk,Banjarmasin,"-8.65, 115.2167","-3.3201, 114.5908",595.684164,"0.346317, 110.883887",SIG013,Makassar,578.73291,16.951254,Mitra,EMP100003,Allocated,4. Allocated
SGI,SGI003,SGI003,Gorontalo,Sulawesi,27/01/2025,SO,502338,1,1,436267,PT Prabowo Pangestu (Persero) Tbk,Aging Hold,CYOXGFMR0915298,67,867601,04/02/2025,SGI003-781121,B 3275 XY,Baktiadi Maulana,,,,"0.5372, 123.0615","-1.053559, 108.1569",1663.80675,"0.593876, 118.254833",SGI019,Gorontalo,1135.689507,528.117243,Aisyah,EMP100002,Ready to Deliver,5. Ready to Deliver
SIG,SIG013,SIG013,Pekanbaru,Sumatra,19/05/2025,TO,502339,1,1,329712,PD Maryadi Winarno,Aging Hold,CYOXGFMR0471307,55,530713,26/05/2025,SIG013-222319,L 4661 YZ,"Puti Zelda Hardiansyah, S.Sos",,,,"0.5071, 101.4478","-2.501888, 114.573335",1494.728109,"-5.896893, 108.794549",SIG020,Manado,743.95197,750.776139,Irnanto,EMP100006,Allocated,4. Allocated
SIG,SIG009,SIG009,Samarinda,Kalimantan,15/02/2025,TO,502340,1,1,714749,UD Hasanah,No Hold,CYOXGFMR0226615,63,438671,21/02/2025,SIG009-507339,B 1520 YZ,Ir. Rahayu Puspita,9,PT Prakasa Prastuti,Padang,"-0.5022, 117.1536","-0.9471, 100.4172",1858.396632,"-0.182546, 114.481826",SIG018,Palangkaraya,1563.478401,294.918231,Banara,EMP100005,Ready to Deliver,5. Ready to Deliver
SIG,SIG018,SIG018,Bandung,Jawa,13/06/2025,SO,502341,1,1,377330,UD Marpaung Winarno,Aging Hold,CYOXGFMR0905288,65,509163,15/06/2025,SIG018-132452,L 8386 XY,"drg. Nurul Maulana, M.Kom.",9,UD Yuliarti Suryatmi Tbk,Makassar,"-6.9175, 107.6191","-5.1477, 119.4327",1325.942952,"-7.388061, 106.760155",SIG008,Jakarta,1428.465216,-102.522264,Endra,EMP100004,Order Released,3. Order Released
SGI,SGI017,SGI017,Mataram,Bali & Nusa Tenggara,16/03/2025,SO,502342,1,1,271337,CV Pudjiastuti Nugroho,Aging Hold,CYOXGFMR0302442,13,800511,25/03/2025,SGI017-309668,L 8468 YZ,Najam Najmudin,,,,"-8.5833, 116.1167","-0.207, 109.705705",1170.84354,"-6.918633, 111.243514",SGI018,Pekanbaru,764.296605,406.546935,Mitra,EMP100003,Allocated,4. Allocated
SIG,SIG016,SIG016,Gorontalo,Sulawesi,09/11/2025,TO,502343,1,1,742784,UD Sitompul Maryati Tbk,No Hold,CYOXGFMR0453555,23,174402,18/09/2025,SIG016-774217,AB 2384 YZ,"Drs. Maimunah Agustina, M.TI.",8,UD Handayani Permata Tbk,Jakarta,"0.5372, 123.0615","-6.2088, 106.8456",1949.508651,"-2.42963, 112.083095",SIG004,Semarang,716.904267,1232.604384,Cahyo,EMP100014,Shipped,6. Shipped
SIG,SIG013,SIG013,Jakarta,Jawa,23/12/2025,TO,502344,1,1,542935,CV Saefullah Nashiruddin,Credit Hold,CYOXGFMR0233366,36,633668,30/12/2025,SIG013-306724,B 1238 ZZ,"Heryanto Farida, M.Farm",,,,"-6.2088, 106.8456","0.942932, 118.432206",1511.381106,"-3.013492, 107.514209",SIG016,Palembang,1289.015139,222.365967,Lukman,EMP100001,Open Order,1. Open Order
SIG,SIG007,SIG007,Kupang,Bali & Nusa Tenggara,01/11/2025,TO,502345,1,1,410590,Perum Mayasari Uwais Tbk,Credit Hold,CYOXGFMR0303936,74,433002,04/11/2025,SIG007-983889,L 5555 XY,Rendy Hakim,,,,"-10.1772, 123.607","-4.617949, 112.012259",1427.303268,"-1.966458, 118.529911",SIG003,Surabaya,781.034628,646.26864,Aisyah,EMP100002,Order Released,3. Order Released
SGI,SGI020,SGI020,Bandung,Jawa,25/05/2025,SO,502346,1,1,737865,PT Permata,Credit Hold,CYOXGFMR0055257,15,483271,31/05/2025,SGI020-456502,B 5350 YZ,Kamaria Anggraini,8,PT Januar Hakim,Palembang,"-6.9175, 107.6191","-2.9909, 104.7566",539.374308,"-4.39491, 111.856876",SGI020,Tangerang,803.39136,-264.017052,Harto,EMP100013,Shipped,6. Shipped
SGI,SGI006,SGI006,Semarang,Jawa,07/03/2025,SO,502347,1,1,107651,PD Zulaika Utama (Persero) Tbk,Aging Hold,CYOXGFMR0860062,46,950602,13/03/2025,SGI006-458485,AB 4197 XY,H. Akarsana Haryanti,4,PT Namaga Sitorus,Denpasar,"-6.9667, 110.4167","-8.65, 115.2167",564.6126,"-1.523226, 106.566419",SGI020,Denpasar,1244.083116,-679.470516,Irnanto,EMP100006,Shipped,6. Shipped
SIG,SIG003,SIG003,Tangerang,Jawa,15/07/2025,SO,502348,1,1,424103,CV Palastri Tbk,Aging Hold,CYOXGFMR0476395,37,401641,20/07/2025,SIG003-102346,L 2068 ZZ,Arsipatra Lazuardi,,,,"-6.1702, 106.6415","-7.272212, 117.351098",1195.042317,"-7.725069, 114.233016",SIG016,Kupang,349.738356,845.303961,Banara,EMP100005,Shipped,6. Shipped
SIG,SIG010,SIG010,Bandung,Jawa,14/01/2025,SO,502349,1,1,388054,PT Prabowo Astuti,No Hold,CYOXGFMR0063086,97,804505,15/01/2025,SIG010-467205,B 9996 XY,"Wira Nurdiyanti, M.Pd",,,,"-6.9175, 107.6191","-6.917998, 114.048327",713.644197,"-0.636887, 106.01756",SIG018,Malang,1131.68607,-418.041873,Cahyo,EMP100014,Shipped,6. Shipped
SGI,SGI011,SGI011,Jambi,Sumatra,10/10/2025,SO,502350,1,1,831227,UD Nugroho Maulana (Persero) Tbk,No Hold,CYOXGFMR0234398,85,119736,14/10/2025,SGI011-438366,L 4984 XY,Iriana Wahyudin,,,,"-1.4852, 102.4381","0.873346, 112.747614",1173.92046,"-1.035163, 111.754612",SGI011,Balikpapan,238.803846,935.116614,Pranata,EMP100010,Shipped,6. Shipped
SIG,SIG001,SIG001,Samarinda,Kalimantan,23/05/2025,SO,502351,1,1,813267,Perum Lailasari,No Hold,CYOXGFMR0440929,64,564647,30/05/2025,SIG001-263952,AB 3889 ZZ,Zahra Habibi,4,PT Fujiati Samosir,Padang,"-0.5022, 117.1536","-0.9471, 100.4172",1858.396632,"0.100043, 108.776962",SIG009,Bandung,935.184879,923.211753,Irnanto,EMP100006,Shipped,6. Shipped
SIG,SIG003,SIG003,Palangkaraya,Kalimantan,19/03/2025,TO,502352,1,1,370208,PT Zulaika,Credit Hold,CYOXGFMR0426598,39,869262,29/03/2025,SIG003-625805,B 2153 YZ,Cahyo Hakim,,,,"-2.2096, 113.9145","-7.022446, 110.047729",685.288137,"-3.171645, 111.3177",SIG003,Malang,450.084021,235.204116,Endra,EMP100004,Shipped,6. Shipped
SIG,SIG016,SIG016,Manado,Sulawesi,25/01/2025,TO,502353,1,1,857882,PD Setiawan,Aging Hold,CYOXGFMR0085199,65,747315,02/02/2025,SIG016-589286,D 9970 YZ,Laswi Saragih,6,UD Sitorus Andriani,Jakarta,"1.4748, 124.8421","-6.2088, 106.8456",2172.06243,"-4.478995, 115.81783",SIG013,Palembang,1014.257838,1157.804592,Daliono,EMP100011,Shipped,6. Shipped
SIG,SIG011,SIG011,Palembang,Sumatra,29/07/2025,SO,502354,1,1,502964,PD Maulana (Persero) Tbk,No Hold,CYOXGFMR0685737,31,685499,31/07/2025,SIG011-658353,B 9707 XY,Balapati Damanik,9,PD Kusumo Tbk,Jambi,"-2.9909, 104.7566","-1.4852, 102.4381",306.861831,"1.164054, 112.871377",SIG013,Bandung,1194.845847,-887.984016,Gandewa,EMP100000,Allocated,4. Allocated
SGI,SGI009,SGI009,Kendari,Sulawesi,26/03/2025,SO,502355,1,1,779255,UD Palastri Prakasa (Persero) Tbk,Credit Hold,CYOXGFMR0055834,71,765172,03/04/2025,SGI009-976370,D 7812 YZ,Kenari Pertiwi,,,,"-3.9766, 122.5151","-1.738898, 114.547853",918.583386,"-3.617525, 111.868907",SGI020,Bandar Lampung,363.192111,555.391275,Mitra,EMP100003,Shipped,6. Shipped
SIG,SIG004,SIG004,Gorontalo,Sulawesi,07/11/2025,TO,502356,1,1,667522,CV Pangestu Samosir Tbk,Credit Hold,CYOXGFMR0649345,1,486096,10/11/2025,SIG004-127593,B 2740 ZZ,Naradi Aryani,,,,"0.5372, 123.0615","-1.819617, 108.215445",1668.548004,"-6.070415, 110.293421",SIG009,Semarang,525.198609,1143.349395,Wage,EMP100007,Shipped,6. Shipped
SIG,SIG003,SIG003,Surabaya,Jawa,03/03/2025,TO,502357,1,1,627394,CV Santoso Kuswandari Tbk,No Hold,CYOXGFMR0424620,7,779984,06/03/2025,SIG003-143799,D 4708 ZZ,"Cakrawala Handayani, S.Gz",,,,"-7.2504, 112.7688","-1.30578, 114.328487",682.186242,"-2.957489, 114.987135",SIG001,Malang,197.37909,484.807152,Ayu,EMP100008,Ready to Deliver,5. Ready to Deliver
SGI,SGI017,SGI017,Bandung,Jawa,20/08/2025,TO,502358,1,1,942544,PD Siregar Jailani,No Hold,CYOXGFMR0674625,36,887528,27/08/2025,SGI017-643217,L 3876 ZZ,"Kanda Marbun, S.E.I",,,,"-6.9175, 107.6191","0.916991, 112.963929",1052.72511,"-5.863825, 115.874775",SGI006,Jakarta,819.090423,233.634687,Irnanto,EMP100006,Open Order,1. Open Order
SIG,SIG007,SIG007,Surabaya,Jawa,13/02/2025,SO,502359,1,1,596328,Perum Habibi,No Hold,CYOXGFMR0598396,35,103541,22/02/2025,SIG007-436087,B 1037 ZZ,Ulva Hidayat,5,PD Yulianti Tbk,Makassar,"-7.2504, 112.7688","-5.1477, 119.4327",775.642359,"-1.705008, 114.527555",SIG003,Medan,665.19081,110.451549,Endra,EMP100004,Ready to Deliver,5. Ready to Deliver
